time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1489456882.0207140446,1489456882.0327351093,       -0.7280273438,        0.0541992188,        0.0341796875,       -0.1220703125,        0.3814697266,        0.1525878906
1489456882.0330429077,1489456882.0359768867,       -0.7280273438,        0.0541992188,        0.0341796875,       -0.1220703125,        0.3814697266,        0.1525878906
1489456882.0362589359,1489456882.0385420322,       -0.7397460938,        0.0551757812,        0.0356445312,        0.0305175781,       -0.3051757812,        0.2136230469
1489456882.0390210152,1489456882.0413091183,       -0.7397460938,        0.0551757812,        0.0356445312,        0.0305175781,       -0.3051757812,        0.2136230469
1489456882.0415809155,1489456882.0438699722,       -0.7397460938,        0.0551757812,        0.0356445312,       -0.1525878906,        0.0610351562,        0.4119873047
1489456882.0450170040,1489456882.0473029613,       -0.7314453125,        0.0551757812,        0.0307617188,       -0.1525878906,        0.0610351562,        0.4119873047
1489456882.0475769043,1489456882.0498709679,       -0.7314453125,        0.0551757812,        0.0307617188,       -0.7476806641,        0.1983642578,        0.3356933594
1489456882.0501430035,1489456882.0524270535,       -0.7314453125,        0.0551757812,        0.0307617188,       -0.7476806641,        0.1983642578,        0.3356933594
1489456882.0527009964,1489456882.0549840927,       -0.7314453125,        0.0551757812,        0.0307617188,       -0.3356933594,        0.0915527344,       -0.1831054688
1489456882.0552570820,1489456882.0575420856,       -0.7333984375,        0.0556640625,        0.0283203125,       -0.3356933594,        0.0915527344,       -0.1831054688
1489456882.0578129292,1489456882.0601010323,       -0.7333984375,        0.0556640625,        0.0283203125,        0.1983642578,        0.0915527344,        0.0305175781
1489456882.0603721142,1489456882.0626609325,       -0.7333984375,        0.0556640625,        0.0283203125,        0.1983642578,        0.0915527344,        0.0305175781
1489456882.0629329681,1489456882.0652139187,       -0.7333984375,        0.0556640625,        0.0283203125,        0.1220703125,       -0.1983642578,        0.0915527344
1489456882.0654859543,1489456882.0677709579,       -0.7421875000,        0.0468750000,        0.0390625000,        0.1220703125,       -0.1983642578,        0.0915527344
1489456882.0680429935,1489456882.0703721046,       -0.7421875000,        0.0468750000,        0.0390625000,       -0.1525878906,        0.1678466797,        0.1220703125
1489456882.0706450939,1489456882.0729279518,       -0.7421875000,        0.0468750000,        0.0390625000,       -0.1525878906,        0.1678466797,        0.1220703125
1489456882.0731999874,1489456882.0754930973,       -0.7421875000,        0.0468750000,        0.0390625000,       -0.3662109375,        0.2136230469,        0.3509521484
