time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1489456762.7373309135,1489456762.7427179813,       -0.7270507812,        0.0610351562,        0.0444335938,       -0.2899169922,        0.5798339844,        0.0610351562
1489456762.7430300713,1489456762.7461020947,       -0.7270507812,        0.0610351562,        0.0444335938,       -0.2899169922,        0.5798339844,        0.0610351562
1489456762.7464079857,1489456762.7496380806,       -0.7270507812,        0.0620117188,        0.0429687500,       -0.1678466797,        0.1373291016,        0.0762939453
1489456762.7499289513,1489456762.7527248859,       -0.7299804688,        0.0620117188,        0.0429687500,        0.0915527344,       -0.0915527344,        0.5645751953
1489456762.7530119419,1489456762.7554290295,       -0.7299804688,        0.0620117188,        0.0429687500,        0.0915527344,       -0.0915527344,        0.5645751953
1489456762.7557089329,1489456762.7581241131,       -0.7299804688,        0.0620117188,        0.0429687500,       -0.2593994141,       -0.0152587891,        0.3204345703
1489456762.7584030628,1489456762.7608289719,       -0.7250976562,        0.0576171875,        0.0498046875,       -0.2593994141,       -0.0152587891,        0.3204345703
1489456762.7611100674,1489456762.7635209560,       -0.7250976562,        0.0576171875,        0.0498046875,       -0.4119873047,        0.5645751953,        0.1525878906
1489456762.7638010979,1489456762.7662169933,       -0.7250976562,        0.0576171875,        0.0498046875,       -0.4119873047,        0.5645751953,        0.1525878906
1489456762.7664968967,1489456762.7689220905,       -0.7250976562,        0.0576171875,        0.0541992188,        0.1068115234,        0.2593994141,        0.1373291016
1489456762.7692000866,1489456762.7716159821,       -0.7373046875,        0.0639648438,        0.0541992188,        0.1068115234,        0.2593994141,        0.1373291016
1489456762.7718939781,1489456762.7743139267,       -0.7373046875,        0.0639648438,        0.0541992188,        0.0610351562,        0.3204345703,        0.2746582031
1489456762.7745909691,1489456762.7770071030,       -0.7373046875,        0.0639648438,        0.0541992188,        0.0610351562,        0.3204345703,        0.2746582031
1489456762.7772870064,1489456762.7796740532,       -0.7373046875,        0.0585937500,        0.0551757812,       -0.1373291016,        0.1373291016,        0.2288818359
1489456762.7799460888,1489456762.7822411060,       -0.7324218750,        0.0585937500,        0.0551757812,       -0.1373291016,        0.1373291016,        0.2288818359
1489456762.7825150490,1489456762.7848029137,       -0.7324218750,        0.0585937500,        0.0551757812,       -0.1373291016,        0.0305175781,       -0.3204345703
1489456762.7850780487,1489456762.7873759270,       -0.7324218750,        0.0585937500,        0.0551757812,       -0.1373291016,        0.0305175781,       -0.3204345703
1489456762.7876489162,1489456762.7900080681,       -0.7333984375,        0.0605468750,        0.0493164062,       -0.1373291016,       -3.8757324219,        0.0152587891
1489456762.7902820110,1489456762.7925779819,       -0.7333984375,        0.0605468750,        0.0493164062,       -0.0305175781,       -0.1373291016,        0.0152587891
1489456762.7928519249,1489456762.7951440811,       -0.7333984375,        0.0605468750,        0.0493164062,       -0.0305175781,       -0.1373291016,       -0.0610351562
1489456762.7954180241,1489456762.7977080345,       -0.7333984375,        0.0605468750,        0.0493164062,       -0.0915527344,       -0.1831054688,       -0.0610351562
1489456762.7979829311,1489456762.8003981113,       -0.7299804688,        0.0566406250,        0.0498046875,       -0.0915527344,       -0.1831054688,       -0.0610351562
1489456762.8006730080,1489456762.8029699326,       -0.7299804688,        0.0566406250,        0.0498046875,       -0.0915527344,        0.2136230469,       -0.0610351562
1489456762.8032450676,1489456762.8055379391,       -0.7299804688,        0.0566406250,        0.0498046875,       -0.0915527344,        0.2136230469,       -0.0610351562
1489456762.8059799671,1489456762.8083760738,       -0.7299804688,        0.0566406250,        0.0498046875,       -0.2441406250,        0.1068115234,        0.0915527344
1489456762.8086531162,1489456762.8111870289,       -0.7309570312,        0.0620117188,        0.0463867188,       -0.2441406250,        0.1068115234,        0.0915527344
1489456762.8114700317,1489456762.8138849735,       -0.7309570312,        0.0620117188,        0.0463867188,       -0.2593994141,        0.2441406250,        0.0152587891
1489456762.8141679764,1489456762.8165891171,       -0.7309570312,        0.0620117188,        0.0463867188,       -0.2593994141,        0.2441406250,       -3.8909912109
1489456762.8168709278,1489456762.8192770481,       -0.7309570312,        0.0620117188,        0.0541992188,       -0.2899169922,        0.2593994141,       -0.2593994141
1489456762.8195519447,1489456762.8218460083,       -0.7358398438,        0.0590820312,        0.0541992188,       -0.2899169922,        0.2593994141,       -0.2593994141
1489456762.8221199512,1489456762.8244159222,       -0.7358398438,        0.0590820312,        0.0541992188,       -0.1220703125,       -0.2441406250,       -0.1678466797
1489456762.8246901035,1489456762.8269848824,       -0.7358398438,        0.0590820312,        0.0541992188,       -0.1220703125,       -0.2441406250,       -0.1678466797
1489456762.8272609711,1489456762.8296520710,       -0.7358398438,        0.0590820312,        0.0493164062,       -0.1373291016,        0.2746582031,       -0.2288818359
1489456762.8299360275,1489456762.8323500156,       -0.7275390625,        0.0654296875,        0.0493164062,       -0.1373291016,        0.2746582031,       -0.2288818359
1489456762.8326320648,1489456762.8350560665,       -0.7275390625,        0.0654296875,        0.0493164062,        0.0610351562,        0.1373291016,       -0.0152587891
1489456762.8353309631,1489456762.8376228809,       -0.7275390625,        0.0654296875,        0.0493164062,        0.0610351562,        0.1373291016,       -0.0152587891
1489456762.8378961086,1489456762.8403999805,       -0.7275390625,        0.0556640625,        0.0473632812,       -0.3204345703,        0.0152587891,       -0.0610351562
1489456762.8406779766,1489456762.8430600166,       -0.7392578125,        0.0556640625,        0.0473632812,       -0.3204345703,        0.0152587891,       -0.0610351562
1489456762.8433389664,1489456762.8463459015,       -0.7392578125,        0.0556640625,        0.0473632812,       -0.3051757812,        0.4272460938,        0.0305175781
1489456762.8466300964,1489456762.8490600586,       -0.7392578125,        0.0556640625,        0.0473632812,       -0.3051757812,        0.4272460938,        0.0305175781
1489456762.8493421078,1489456762.8517620564,       -0.7290039062,        0.0576171875,        0.0473632812,       -0.7324218750,        0.3509521484,        0.0915527344
1489456762.8520441055,1489456762.8544640541,       -0.7290039062,        0.0576171875,        0.0473632812,       -0.7324218750,        0.3509521484,        0.0915527344
1489456762.8547480106,1489456762.8571660519,       -0.7290039062,        0.0576171875,        0.0473632812,       -1.0223388672,        0.3204345703,       -0.0305175781
1489456762.8574481010,1489456762.8598279953,       -0.7290039062,        0.0576171875,        0.0483398438,       -1.0223388672,        0.3204345703,       -0.0305175781
1489456762.8601028919,1489456762.8623950481,       -0.7338867188,        0.0595703125,        0.0483398438,       -0.7781982422,        0.1220703125,        0.0152587891
1489456762.8626689911,1489456762.8649621010,       -0.7338867188,        0.0595703125,        0.0483398438,       -0.7781982422,        0.1220703125,        0.0152587891
1489456762.8652360439,1489456762.8675260544,       -0.7338867188,        0.0595703125,        0.0483398438,       -0.7629394531,       -0.2899169922,        0.0152587891
1489456762.8677999973,1489456762.8701720238,       -0.7338867188,        0.0595703125,        0.0498046875,       -0.7629394531,       -0.2899169922,        0.0152587891
1489456762.8705649376,1489456762.8729810715,       -0.7333984375,        0.0571289062,        0.0498046875,       -0.7934570312,       -0.0915527344,        0.0305175781
