time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1489455880.0209860802,1489455880.0327770710,       -0.7280273438,        0.1733398438,       -0.0029296875,       -3.9672851562,        3.5858154297,        4.2114257812
1489455880.0330760479,1489455880.0359020233,       -0.7280273438,        0.1733398438,       -0.0029296875,       -4.0130615234,        3.5400390625,        5.0659179688
1489455880.0361979008,1489455880.0384829044,       -0.7324218750,        0.1708984375,       -0.0097656250,       -4.0130615234,        3.5400390625,        5.8746337891
1489455880.0387570858,1489455880.0410490036,       -0.7324218750,        0.1708984375,       -0.0097656250,       -3.7231445312,        4.1503906250,        5.8746337891
1489455880.0413210392,1489455880.0436069965,       -0.7324218750,        0.1708984375,       -0.0097656250,       -3.7231445312,        4.1503906250,        5.8746337891
1489455880.0438780785,1489455880.0461640358,       -0.7324218750,        0.1708984375,       -0.0097656250,       -2.6855468750,        4.5776367188,        6.8817138672
1489455880.0464329720,1489455880.0487160683,       -0.7358398438,        0.1699218750,       -0.0014648438,       -2.6855468750,        4.5776367188,        6.8817138672
1489455880.0490570068,1489455880.0513339043,       -0.7358398438,        0.1699218750,       -0.0014648438,       -1.2512207031,        3.8146972656,        7.8277587891
1489455880.0516049862,1489455880.0538909435,       -0.7358398438,        0.1699218750,       -0.0014648438,       -1.2512207031,        3.8146972656,        7.8277587891
1489455880.0541610718,1489455880.0564401150,       -0.7358398438,        0.1699218750,       -0.0014648438,        0.9002685547,        3.3416748047,        8.7127685547
1489455880.0567131042,1489455880.0591800213,       -0.7416992188,        0.1674804688,       -0.0053710938,        0.9002685547,        3.3416748047,        8.7127685547
1489455880.0594530106,1489455880.0617361069,       -0.7416992188,        0.1674804688,       -0.0053710938,        2.5634765625,        3.1585693359,        9.4909667969
1489455880.0620079041,1489455880.0642910004,       -0.7416992188,        0.1674804688,       -0.0053710938,        2.5634765625,        3.1585693359,        9.4909667969
1489455880.0645630360,1489455880.0668430328,       -0.7416992188,        0.1674804688,       -0.0063476562,        2.5939941406,        2.9602050781,       10.7727050781
1489455880.0671179295,1489455880.0695550442,       -0.7421875000,        0.1635742188,       -0.0063476562,        2.5939941406,        2.9602050781,       10.7727050781
1489455880.0698308945,1489455880.0721189976,       -0.7421875000,        0.1635742188,       -0.0063476562,        3.0517578125,        2.6397705078,       11.4440917969
1489455880.0723969936,1489455880.0746870041,       -0.7421875000,        0.1635742188,       -0.0063476562,        3.0517578125,        2.6397705078,       11.4440917969
1489455880.0749659538,1489455880.0772509575,       -0.7421875000,        0.1635742188,       -0.0092773438,        3.0517578125,        2.3345947266,       12.5732421875
1489455880.0775289536,1489455880.0799040794,       -0.7495117188,        0.1684570312,       -0.0092773438,        3.6621093750,        2.3345947266,       12.5732421875
1489455880.0801830292,1489455880.0824759007,       -0.7495117188,        0.1684570312,       -0.0092773438,        3.6621093750,        1.7700195312,       14.3127441406
1489455880.0827538967,1489455880.0850410461,       -0.7495117188,        0.1684570312,       -0.0092773438,        4.0435791016,        1.7700195312,       14.3127441406
1489455880.0853190422,1489455880.0876119137,       -0.7495117188,        0.1757812500,       -0.0146484375,        4.0435791016,        1.7700195312,       16.0217285156
1489455880.0878939629,1489455880.0902929306,       -0.7402343750,        0.1757812500,       -0.0146484375,        4.1351318359,        1.3885498047,       16.0217285156
1489455880.0905759335,1489455880.0929749012,       -0.7402343750,        0.1757812500,       -0.0146484375,        4.1351318359,        1.3885498047,       16.9830322266
1489455880.0934219360,1489455880.0958209038,       -0.7402343750,        0.1757812500,       -0.0146484375,        4.2266845703,        1.3122558594,       16.9830322266
1489455880.0961039066,1489455880.0985059738,       -0.7343750000,        0.1860351562,       -0.0156250000,        4.2266845703,        1.3122558594,       17.9290771484
1489455880.0988299847,1489455880.1012101173,       -0.7343750000,        0.1860351562,       -0.0156250000,        5.6457519531,        1.4038085938,       17.9290771484
1489455880.1014940739,1489455880.1038720608,       -0.7343750000,        0.1860351562,       -0.0156250000,        5.6457519531,        1.4038085938,       19.0429687500
1489455880.1041560173,1489455880.1065399647,       -0.7343750000,        0.1860351562,       -0.0156250000,        6.5002441406,        1.1749267578,       19.0429687500
1489455880.1068220139,1489455880.1093430519,       -0.7290039062,        0.1889648438,       -0.0043945312,        6.5002441406,        1.1749267578,       19.5159912109
1489455880.1096320152,1489455880.1120569706,       -0.7290039062,        0.1889648438,       -0.0043945312,        7.7362060547,        0.9918212891,       19.5159912109
1489455880.1123430729,1489455880.1147620678,       -0.7290039062,        0.1889648438,       -0.0043945312,        7.7362060547,        0.9918212891,       20.2026367188
